Rank,Stock 1,Stock 2,Coint Score,Grade,Return (%),Sharpe,Max DD (%),Win Rate (%),Trades,Avg Trade (%)
797,MCD,SWKS,78.88888888888889,B级 (良好),-4.6537792246097816,-0.49134350107646657,-9.536116060306963,42.857142857142854,7,-0.5502766771564384
798,EG,NFLX,100.0,S级 (完美),-4.6682780279812865,-0.43284665231603814,-6.654655370490484,54.54545454545454,11,-0.3087680601236345
799,GEN,HON,83.88888888888889,A级 (优秀),-4.677357083696406,-0.791633741028868,-8.786733192116143,45.45454545454545,11,-0.3041416121074437
800,DHR,DRI,88.88888888888889,A级 (优秀),-4.682069021727394,-0.432623668202958,-11.138108232609847,45.45454545454545,11,-0.3168586825029902
801,DE,KR,91.11111111111111,S级 (完美),-4.7046450654789655,-0.17345031187714804,-11.13056896225863,35.294117647058826,17,-0.1599875378298008
802,AME,INCY,73.33333333333333,B级 (良好),-4.728036436138893,-0.02727628216190863,-16.39876697927658,61.76470588235294,34,-0.02767093719432773
803,ABNB,ESS,76.66666666666667,B级 (良好),-4.745543674161047,-0.22077446706382364,-16.633284911171064,54.54545454545454,11,-0.3233260001583584
804,AJG,MRK,76.66666666666667,B级 (良好),-4.7676298954406375,-0.4551429024029246,-10.905514133777016,50.0,6,-0.6788196503610885
805,NWSA,SYK,78.88888888888889,B级 (良好),-4.8221907028942805,-0.45219280391759037,-9.562180529485515,44.44444444444444,9,-0.42225487634866266
806,L,TKO,78.88888888888889,B级 (良好),-4.846257022610255,-1.5530644384206487,-4.91414724241888,33.33333333333333,6,-0.689665745215109
807,GPC,PAYX,78.88888888888889,B级 (良好),-4.8562663964307,-0.6945893248464727,-9.09934373464073,57.14285714285714,7,-0.5805034991971233
808,OMC,V,78.88888888888889,B级 (良好),-4.861386661898737,-0.4047289094291558,-11.519836947012411,54.54545454545454,11,-0.3289985861637662
809,MA,PODD,93.33333333333333,S级 (完美),-4.904030299717618,-0.6611261880382238,-9.17180978909171,33.33333333333333,9,-0.43007469002759574
810,ALL,ELV,83.88888888888889,A级 (优秀),-4.9297161768514774,-0.81220123649414,-6.298664068732279,60.0,5,-0.8737208085932
811,EG,MAR,91.11111111111111,S级 (完美),-4.959150671688142,-0.5961707388647709,-11.355733753888396,62.5,8,-0.5074733280027068
812,AVY,GL,76.66666666666667,B级 (良好),-5.020330752016846,-0.6059709373410508,-11.616278702647701,40.0,10,-0.3851454293183167
813,DVN,MA,81.11111111111111,A级 (优秀),-5.11063941171809,-0.4978269914274245,-10.247074465426556,60.0,5,-0.9121046518006622
814,DASH,TDY,91.11111111111111,S级 (完美),-5.137863175732026,-0.4951428806910142,-8.680598932793542,40.0,10,-0.3987657764100462
815,KR,SLB,78.88888888888889,B级 (良好),-5.16255176948935,-1.2459521106325673,-5.704478317290217,50.0,6,-0.7356438235629854
816,ALGN,CMS,76.66666666666667,B级 (良好),-5.169797071896158,-1.0941798787727717,-7.232643060342365,25.0,4,-1.1793951438099222
817,PEP,RSG,76.66666666666667,B级 (良好),-5.26792601814479,-2.069845348088572,-6.267418077255149,25.0,4,-1.2004845032272145
818,COP,TTWO,78.33333333333333,B级 (良好),-5.268042283301227,-0.7572660085879269,-7.724731209405977,25.0,8,-0.5411665598291875
819,AVY,FANG,92.77777777777777,S级 (完美),-5.269164105755626,-1.1706087022559808,-6.358123387829835,16.666666666666664,6,-0.7668744091376544
820,DRI,HAL,83.33333333333333,A级 (优秀),-5.289400469372675,-0.6608553836113741,-9.091370790882344,50.0,8,-0.5424918689795595
821,TSCO,VTR,76.66666666666667,B级 (良好),-5.304288456012364,-0.45871367559747006,-7.49331693739855,41.66666666666667,12,-0.3165635383798888
822,AMZN,RJF,86.66666666666667,A级 (优秀),-5.3102820232639205,-0.7354448372689802,-12.753608906987257,37.5,8,-0.5467765404958591
823,DTE,DUK,86.11111111111111,A级 (优秀),-5.36068122461831,-0.959454917558743,-6.638781789584843,33.33333333333333,9,-0.4793297192825037
824,EBAY,LH,76.66666666666667,B级 (良好),-5.3758183309413,-0.2823119611757217,-9.909421843171657,57.14285714285714,14,-0.27122659728213266
825,APD,MSI,81.66666666666667,A级 (优秀),-5.391363507019371,-0.9629271560932665,-9.551350056878832,40.0,5,-0.9623382296354215
826,KHC,TTWO,88.88888888888889,A级 (优秀),-5.405966486381294,-1.0813393542986813,-7.282975279010614,50.0,6,-0.7855231724339196
827,FFIV,META,76.66666666666667,B级 (良好),-5.471442972479534,-0.5857285617295268,-8.194594894313703,53.84615384615385,13,-0.3064253671082137
828,HSIC,ROK,76.66666666666667,B级 (良好),-5.50221315922655,-0.32261259133799747,-11.061663543233184,40.0,10,-0.4304482164616804
829,EOG,MNST,72.77777777777777,B级 (良好),-5.559203328953052,-0.8038755301217112,-5.559203328953052,50.0,6,-0.8082594143386247
830,ARE,L,76.66666666666667,B级 (良好),-5.608576779097304,-4.5802541187526,-5.608576779097304,0.0,2,-2.6867595832396134
831,ESS,NUE,76.66666666666667,B级 (良好),-5.617975369111024,-0.5538267252307968,-9.32408255542597,40.0,10,-0.44638459206792874
832,CNC,SCHW,78.88888888888889,B级 (良好),-5.637741361418637,-0.34403504684219777,-10.452745778361946,50.0,8,-0.5865248590255623
833,OXY,V,78.88888888888889,B级 (良好),-5.6448250371295,-1.6228643168401633,-7.927630758072919,40.0,5,-1.0128108014662547
834,EG,JNJ,88.88888888888889,A级 (优秀),-5.694162335648682,-0.7503291450608871,-9.619719827531839,37.5,8,-0.5990139684122776
835,EG,PAYX,85.55555555555556,A级 (优秀),-5.701495961460823,-0.536455891542695,-9.200899423601484,44.44444444444444,9,-0.5230652019847526
836,EG,HWM,97.77777777777777,S级 (完美),-5.775657919160149,-0.5425567015376607,-14.159819529023537,55.55555555555556,9,-0.5287767902269382
837,L,LYB,88.33333333333333,A级 (优秀),-5.782788071159346,-0.5733858078972992,-7.433148147139774,45.45454545454545,11,-0.4056092996706375
838,AVY,ORLY,88.33333333333333,A级 (优秀),-5.855254335738646,-1.8634050447095212,-6.401350437273051,25.0,8,-0.6183078564335641
839,PDD,RMD,71.66666666666666,B级 (良好),-5.887056645207107,-2.1329668750957556,-7.831186890482961,50.0,4,-1.3559030886713934
840,COST,MGM,76.66666666666667,B级 (良好),-5.896404315252904,-1.7688003029402948,-7.370957087650487,25.0,4,-1.3622608911704708
841,EG,IT,88.88888888888889,A级 (优秀),-5.955524545743596,-0.32546497961496884,-14.230952200008781,77.77777777777779,9,-0.5446966027769027
842,EQR,MKC,83.33333333333333,A级 (优秀),-6.021534693159876,-2.390032608171962,-6.9475339607413185,16.666666666666664,6,-0.8836727014962736
843,HRL,MDT,81.11111111111111,A级 (优秀),-6.041681138261047,-1.150874095973069,-7.940896251747737,33.33333333333333,6,-0.8813798135603305
844,EG,MTCH,71.11111111111111,B级 (良好),-6.064083077779156,-0.5053077871918601,-13.563764185625068,55.55555555555556,9,-0.5603350151844507
845,PFE,RSG,71.11111111111111,B级 (良好),-6.150520024218436,-1.233258371266608,-14.062844418314313,33.33333333333333,6,-0.907240172931989
846,KR,T,71.11111111111111,B级 (良好),-6.203296751780392,-1.324721318453026,-9.546108227136996,16.666666666666664,6,-0.9037358767833408
847,AKAM,TGT,85.55555555555556,A级 (优秀),-6.219618833071538,-0.8259944281990467,-10.869796525797854,40.0,5,-1.1248958966355573
848,EG,GS,100.0,S级 (完美),-6.346918706074415,-0.6535253464498012,-11.955051127637129,71.42857142857143,7,-0.793662629879071
849,KR,MRK,85.55555555555556,A级 (优秀),-6.380534208635597,-1.064306787066881,-7.2416723097731746,42.857142857142854,7,-0.7920704714013879
850,DRI,EG,78.88888888888889,B级 (良好),-6.406085316657394,-9.314652466436899,-6.406085316657394,0.0,3,-2.018898512773991
851,SYY,VRTX,86.66666666666667,A级 (优秀),-6.4726301123101875,-1.18202173539453,-8.662884117888224,33.33333333333333,9,-0.6028315260689898
852,EG,TT,81.66666666666667,A级 (优秀),-6.507918498111627,-0.7474868086910222,-9.985765427953176,50.0,8,-0.7033810520084581
853,MCK,POOL,88.88888888888889,A级 (优秀),-6.510765959917785,-0.6075728848778413,-13.684462821328983,42.857142857142854,7,-0.8237957945870747
854,UPS,VRSN,81.11111111111111,A级 (优秀),-6.5451850895503885,-0.6122590609738655,-10.886168264357735,50.0,8,-0.6992077940474369
855,TSCO,TT,76.66666666666667,B级 (良好),-6.577607998424225,-1.7973103220569353,-9.429362324754052,33.33333333333333,6,-0.9808115899287405
856,PANW,RCL,76.66666666666667,B级 (良好),-6.601151441382578,-0.685192542918866,-12.688033455178369,55.55555555555556,9,-0.6184427276216587
857,ALL,DUK,83.88888888888889,A级 (优秀),-6.625224075378225,-1.1244457164954398,-7.553378393279502,37.5,8,-0.714780854937876
858,MCO,REG,76.66666666666667,B级 (良好),-6.6913083431783456,-1.6061095813317534,-6.903941452284585,25.0,4,-1.556228838023138
859,GPN,ROL,91.11111111111111,S级 (完美),-6.694620907336008,-0.5959211927362099,-13.372787899567893,55.55555555555556,9,-0.6268129537048609
860,MTD,PAYC,88.88888888888889,A级 (优秀),-6.735770411877631,-2.0101668472052534,-8.545041508124676,50.0,4,-1.5691634263295986
861,HUM,IBM,78.88888888888889,B级 (良好),-6.892567556363807,-0.4495451753308322,-15.619301316931217,66.66666666666666,6,-1.028761912577492
862,APTV,IDXX,78.88888888888889,B级 (良好),-6.89260063883428,-0.4800462516851717,-12.70722206369605,46.15384615384615,13,-0.4235563531742909
863,DVN,KMI,85.55555555555556,A级 (优秀),-6.9175064668414565,-0.7163956952704198,-13.105255981708721,42.857142857142854,7,-0.8574840266644399
864,INVH,KEYS,95.55555555555556,S级 (完美),-6.924467163761684,-2.2546994519819354,-9.607357018390363,25.0,4,-1.6153978836172431
865,CTRA,LDOS,76.66666666666667,B级 (良好),-6.991844979168688,-4.844157932900313,-9.43010981961466,0.0,3,-2.2118445168041103
866,ALL,AVY,78.88888888888889,B级 (良好),-7.030319823350975,-1.3027815600089359,-8.055860815733954,44.44444444444444,9,-0.6676454062805549
867,EG,GLW,97.77777777777777,S级 (完美),-7.060863760302601,-0.9325052089281171,-13.698303689815969,50.0,6,-1.06190613858472
868,FANG,MA,76.66666666666667,B级 (良好),-7.07201378473654,-1.6656824471322589,-9.39488102986278,28.57142857142857,7,-0.8955564155291594
869,FANG,V,85.55555555555556,A级 (优秀),-7.109855900941736,-0.6095282029247957,-13.435020570185655,62.5,8,-0.7781356371191065
870,FDX,PRU,76.66666666666667,B级 (良好),-7.186307603383743,-0.9069009793882377,-9.542202326962926,50.0,10,-0.6063321687507134
871,L,PLTR,88.33333333333333,A级 (优秀),-7.212652253130683,-0.6807492060381796,-9.486128152273137,45.45454545454545,11,-0.5379945254579623
872,HWM,JCI,86.66666666666667,A级 (优秀),-7.265686786649385,-0.3728594140147819,-13.368618811937443,50.0,18,-0.2888435062067099
873,EG,MAS,86.11111111111111,A级 (优秀),-7.303713579398508,-0.7174565700646989,-10.990014969957532,50.0,10,-0.6209178432726835
874,EG,MOS,73.33333333333333,B级 (良好),-7.3103215170741604,-0.8973787096971267,-13.827230738948181,37.5,8,-0.800942567603282
875,DPZ,UHS,81.11111111111111,A级 (优秀),-7.346929361404575,-2.3852064343591373,-7.3931691766977465,25.0,4,-1.7231565984597936
876,SJM,TXN,78.88888888888889,B级 (良好),-7.375908795536888,-0.7595204905022812,-13.934953242120482,55.55555555555556,9,-0.7044873482829356
877,INVH,SHOP,97.77777777777777,S级 (完美),-7.399603253784677,-0.032632970398754284,-30.006284341880836,45.65217391304348,46,-0.03771419704305198
878,AKAM,MO,81.11111111111111,A级 (优秀),-7.613311711059242,-0.3288397884287229,-17.294912287802465,45.45454545454545,11,-0.5658986794631687
879,PDD,V,73.88888888888889,B级 (良好),-7.6705763468348165,-0.9450560075791423,-8.95603445168522,50.0,8,-0.8462560268532364
880,PDD,TPR,76.66666666666667,B级 (良好),-7.706892927994151,-0.6946793801772221,-12.914845599891029,55.55555555555556,9,-0.7343537416784811
881,EG,MCHP,90.55555555555556,S级 (完美),-7.747563376905993,-0.9033536811522489,-13.68707536578054,44.44444444444444,9,-0.7445436281819461
882,HAL,T,83.88888888888889,A级 (优秀),-7.767116513835309,-0.8295333305756735,-14.73703451181993,40.0,5,-1.418866471160397
883,EG,MU,83.88888888888889,A级 (优秀),-7.836892595846496,-0.43207614699504887,-11.53470549591023,63.63636363636363,11,-0.5999340951280067
884,AVY,DRI,88.33333333333333,A级 (优秀),-7.951997851822728,-1.3618333559308777,-10.189413886706403,33.33333333333333,6,-1.2156370482683723
885,HSIC,WDC,76.66666666666667,B级 (良好),-8.037895235541248,-0.4173678322091509,-14.847351542378723,70.0,10,-0.6785161147831974
886,FER,L,91.11111111111111,S级 (完美),-8.155367592558964,-1.0044197280959373,-10.513282169084368,44.44444444444444,9,-0.7866469465092558
887,MGM,PPL,86.11111111111111,A级 (优秀),-8.171524062797268,-3.633688027238476,-8.221993335518986,0.0,3,-2.5959300402488865
888,DRI,PEP,91.11111111111111,S级 (完美),-8.255363003735358,-0.7138537100245437,-10.519414534428998,50.0,6,-1.2634470593693756
889,CVX,INVH,81.66666666666667,A级 (优秀),-8.2766305653319,-0.9649420102095895,-12.197800600262712,55.55555555555556,9,-0.8039110607596033
890,ALGN,ATO,76.66666666666667,B级 (良好),-8.296921862784949,-1.701464407165623,-9.435818373033355,40.0,5,-1.5468462275823283
891,EG,IRM,76.66666666666667,B级 (良好),-8.300529563917006,-1.5428774204797429,-10.627693168810481,37.5,8,-0.9274510053729768
892,TSCO,VST,78.88888888888889,B级 (良好),-8.310116592392646,-2.3800883230880014,-13.905850301490762,16.666666666666664,6,-1.2645955180211363
893,PDD,PEP,81.66666666666667,A级 (优秀),-8.366838891394611,-1.8004082159384336,-8.67452237711208,50.0,6,-1.2798624372440275
894,PG,PSKY,76.66666666666667,B级 (良好),-8.409077332406435,-1.5425796257191189,-13.244501166752896,37.5,8,-0.9322799164225157
895,APA,PAYX,86.11111111111111,A级 (优秀),-8.438526746584117,-2.419990386460462,-8.66769793666869,0.0,4,-1.9916119776664276
896,PANW,STT,71.11111111111111,B级 (良好),-8.461868874416615,-0.7334334818472572,-12.77874551977633,40.0,10,-0.7271709859670471
897,MGM,NI,78.88888888888889,B级 (良好),-8.491347866077355,-2.31052947538792,-9.141372737417052,25.0,4,-1.9934616089936605
898,PANW,STZ,76.66666666666667,B级 (良好),-8.521123644937296,-6.977229874432685,-8.668917962896376,0.0,4,-2.0174564261193044
899,EG,ETR,100.0,S级 (完美),-8.756286772677878,-0.515341582627514,-13.316922273057527,58.333333333333336,12,-0.6179263834987015
900,AVB,LII,86.11111111111111,A级 (优秀),-8.780681055299953,-1.5076398043420305,-14.29420136529998,50.0,4,-2.082673602279831
901,HSIC,SWKS,76.66666666666667,B级 (良好),-8.865246299141814,-1.3835144680495772,-12.500923438030522,40.0,5,-1.6556380086922573
902,PG,ULTA,95.55555555555556,S级 (完美),-8.878620997665378,-1.8054632482519914,-8.878620997665378,25.0,8,-0.9987357138994142
903,NUE,PSX,76.66666666666667,B级 (良好),-8.926505308576365,-1.1647234955467367,-10.059951821946536,28.57142857142857,7,-1.1641748807253098
904,HSIC,KMB,81.66666666666667,A级 (优秀),-8.971942029856915,-3.287501750910637,-10.941334403879582,16.666666666666664,6,-1.3792481976823685
905,INTU,TECH,78.88888888888889,B级 (良好),-9.241407883934022,-0.5307164459757091,-15.599464266834387,58.333333333333336,12,-0.6571241799695986
906,CTVA,HUM,78.88888888888889,B级 (良好),-9.266445357804711,-0.4677093213967053,-16.140748193611902,33.33333333333333,12,-0.6608407277138725
907,SMCI,TRGP,83.33333333333333,A级 (优秀),-9.347066429724364,-3.922701783214451,-14.687680632111967,0.0,3,-3.0017660008507554
908,EG,ROK,97.77777777777777,S级 (完美),-9.347076703031242,-0.8038175698625881,-15.842605154401697,55.55555555555556,9,-0.9288950049509608
909,DRI,REGN,78.88888888888889,B级 (良好),-9.36194204249978,-1.8335332802167115,-11.099713977946307,50.0,6,-1.4450058131452195
910,EG,INTU,86.11111111111111,A级 (优秀),-9.366388770707665,-1.2070263002471016,-11.313638387228433,45.45454545454545,11,-0.7396144944345568
911,INCY,IVZ,88.33333333333333,A级 (优秀),-9.527011666069928,-0.9532437559126875,-10.39675884633196,16.666666666666664,6,-1.4586853954605807
912,FISV,IDXX,81.66666666666667,A级 (优秀),-9.567204918614095,-0.8357968219419606,-14.467405800238122,50.0,6,-1.4832244260838108
913,GPC,WAT,78.88888888888889,B级 (良好),-9.580069872409222,-0.6162131076214071,-15.424181889698229,50.0,16,-0.4912852496796589
914,ABNB,ALL,76.66666666666667,B级 (良好),-9.598724964946538,-0.18824705173737832,-19.061420525174768,48.275862068965516,29,-0.22348175666681405
915,GPC,TPL,100.0,S级 (完美),-9.631560504978028,-0.7387906752438392,-14.568187494376112,42.857142857142854,7,-1.2654313812694777
916,CPT,INTC,76.66666666666667,B级 (良好),-9.66750170889939,-0.8694265843184269,-12.981976272712824,60.0,5,-1.8214853105259288
917,CPT,EW,83.33333333333333,A级 (优秀),-9.688721560679681,-2.899606107195727,-10.009750799630218,20.0,5,-1.821712303976772
918,COP,KMI,83.88888888888889,A级 (优秀),-9.76383712289881,-1.7051383673223734,-12.072991726326876,25.0,8,-1.0957729404003844
919,AVB,EW,85.55555555555556,A级 (优秀),-9.785033657423133,-1.3135192251548167,-11.692587001990885,42.857142857142854,7,-1.2845739000985594
920,SJM,V,81.66666666666667,A级 (优秀),-9.883997840879761,-0.9879415708544399,-13.72487324644015,50.0,6,-1.5333797646476608
921,NOW,PYPL,81.66666666666667,A级 (优秀),-9.969965180944971,-1.0672121022870946,-12.354571328342024,36.36363636363637,11,-0.7974425514725977
922,DVN,FTNT,83.33333333333333,A级 (优秀),-9.977553664545178,-0.16745365384107794,-20.109164827520285,51.724137931034484,29,-0.22323638221079986
923,PDD,WDAY,71.11111111111111,B级 (良好),-10.035853629193284,-1.4991731405411297,-11.32683785670044,37.5,8,-1.1435529625092273
924,ALL,DOW,83.88888888888889,A级 (优秀),-10.044186643949667,-0.9713863950842151,-12.626536167973864,40.0,10,-0.8919713852358762
925,EG,INSM,88.88888888888889,A级 (优秀),-10.251783225323656,-0.21945830426645155,-19.794033699219394,64.28571428571429,28,-0.25411983907571545
926,APA,TPL,76.66666666666667,B级 (良好),-10.26547880027219,-1.5254081681493463,-14.475570476089155,40.0,5,-1.9318487693945645
927,ABNB,REG,86.66666666666667,A级 (优秀),-10.44472849481454,-0.6547622959620863,-14.303943225013303,50.0,10,-0.928069307905432
928,DE,DHR,81.66666666666667,A级 (优秀),-10.531638775872052,-1.6464522872717122,-11.88856913871001,33.33333333333333,9,-1.061223857946506
929,INTU,MSFT,81.11111111111111,A级 (优秀),-10.586828581328373,-1.340804323148276,-12.926614010423535,44.44444444444444,9,-1.0639009233452814
930,PDD,UAL,81.66666666666667,A级 (优秀),-10.60069257198258,-1.6206048070622059,-13.175229424261373,25.0,8,-1.2116030564487492
931,HSIC,INCY,76.66666666666667,B级 (良好),-10.664781752787384,-0.33264875870602173,-17.321715437572767,52.17391304347826,23,-0.3407652296297471
932,KR,SWKS,76.66666666666667,B级 (良好),-10.779765036440265,-0.9034059942934974,-12.132336566353025,55.55555555555556,9,-1.0808619847393723
933,ES,HCA,88.33333333333333,A级 (优秀),-10.852956910168723,-1.7207408108228743,-13.453210959641835,33.33333333333333,6,-1.6924357795164535
934,HWM,NRG,81.66666666666667,A级 (优秀),-10.871474056542677,-0.7747478650043383,-11.25868543830724,45.45454545454545,11,-0.8771171013609849
935,ELV,LYV,83.88888888888889,A级 (优秀),-10.91693582894557,-0.7106863319507974,-15.767396834805211,42.857142857142854,7,-1.4469984478909466
936,HSIC,MAR,88.33333333333333,A级 (优秀),-11.065168089797197,-2.3654921578924606,-12.013615888867966,16.666666666666664,6,-1.7325436727011276
937,EG,IBM,97.77777777777777,S级 (完美),-11.207554182831373,-1.0544922881379877,-13.028076819049334,37.5,8,-1.287223176623964
938,ARE,MCK,81.66666666666667,A级 (优秀),-11.337543840879139,-0.707067806208982,-14.359204443352153,50.0,10,-1.0298026560178626
939,HON,WAB,76.66666666666667,B级 (良好),-11.420426757507709,-1.5704817416514012,-11.929134181945148,33.33333333333333,9,-1.1571772501251587
940,PDD,T,73.88888888888889,B级 (良好),-11.537905618004297,-0.7455681963025009,-14.751030916467133,38.46153846153847,13,-0.7703548028982427
941,AKAM,KR,88.33333333333333,A级 (优秀),-11.623630461365158,-0.6856509275861724,-20.014430101866612,45.45454545454545,11,-0.9360661172014556
942,HUM,PAYC,71.66666666666666,B级 (良好),-11.653892981346244,-1.4465634720962126,-13.240387114606447,25.0,4,-2.80249986049722
943,EG,NDAQ,97.77777777777777,S级 (完美),-11.673487925912427,-0.4339901168876177,-18.269736987530436,58.620689655172406,29,-0.296815615964702
944,EG,RL,100.0,S级 (完美),-11.77799166248503,-1.1915544799050446,-15.561828227865684,33.33333333333333,6,-1.8576386798828046
945,GPC,MCHP,88.33333333333333,A级 (优秀),-11.799191094896887,-0.5018402575038358,-17.36174333645753,45.0,20,-0.4793756732020519
946,CRWD,KHC,91.11111111111111,S级 (完美),-11.972278435918227,-0.41164040271597047,-22.872168407612094,43.75,16,-0.6396460436091427
947,CVX,LVS,76.66666666666667,B级 (良好),-12.201601204355814,-0.9538519563282449,-14.397159526623613,50.0,12,-0.9043158091618597
948,MGM,OXY,76.66666666666667,B级 (良好),-12.302131192539747,-2.722147808939523,-13.832100955725954,16.666666666666664,6,-1.9266730706868611
949,INCY,INVH,78.88888888888889,B级 (良好),-12.34373715347849,-1.03706125379885,-16.03491439461442,25.0,8,-1.4268299893613885
950,HAL,ICE,81.66666666666667,A级 (优秀),-12.357751352293475,-1.403024757900538,-15.691532168601057,27.27272727272727,11,-1.0114037385457186
951,F,LRCX,86.11111111111111,A级 (优秀),-12.48489394179525,-0.39250722970536056,-24.285227287018373,47.368421052631575,19,-0.5390681877765416
952,HSIC,MPWR,76.66666666666667,B级 (良好),-12.743822993583557,-0.46635486422413164,-24.19933281177188,40.0,25,-0.4067724163798668
953,CPT,EL,88.88888888888889,A级 (优秀),-12.820785987013908,-1.8265266850625257,-14.795289492275533,28.57142857142857,7,-1.7182460397687191
954,DLR,KKR,76.66666666666667,B级 (良好),-13.097511018496414,-1.1900470809213157,-14.19112111253149,45.45454545454545,11,-1.080658200318533
955,PANW,SMCI,86.11111111111111,A级 (优秀),-13.249585929885274,-1.4865303158422993,-16.085799369974456,40.0,5,-2.5375470990573934
956,SJM,USB,81.66666666666667,A级 (优秀),-13.319336353146921,-0.6484018843333457,-16.69845126047383,46.666666666666664,15,-0.7727826938319178
957,SJM,VMC,81.66666666666667,A级 (优秀),-13.37057642232829,-1.1051806945871636,-15.841959504600231,25.0,12,-1.0055030952096176
958,SMCI,SPGI,76.66666666666667,B级 (良好),-13.485808938659115,-0.8243921524144271,-18.7541142154207,42.857142857142854,7,-1.8092804873848718
959,EG,STX,93.33333333333333,S级 (完美),-13.79740651794811,-0.4737366681153199,-20.801348320741976,40.909090909090914,22,-0.5211176110928438
960,EW,MAA,83.88888888888889,A级 (优秀),-13.96672268114495,-1.3572326646340946,-14.790241922105269,40.0,5,-2.6852741924227885
961,HSIC,MS,76.66666666666667,B级 (良好),-14.238572283121217,-1.559740876632661,-16.309235220348516,18.181818181818183,11,-1.180161640994723
962,INVH,IVZ,81.66666666666667,A级 (优秀),-14.335649929575013,-1.846094265528398,-15.39542503834919,42.857142857142854,7,-1.9148693193988255
963,CTRA,LMT,78.88888888888889,B级 (良好),-14.420654412278353,-0.5310946326891239,-19.105926919591873,53.84615384615385,26,-0.44452281425223933
964,HUM,TDY,81.66666666666667,A级 (优秀),-14.438870213042494,-0.8612977436162237,-16.410722399643884,40.0,15,-0.8589061621819016
965,EG,VST,95.55555555555556,S级 (完美),-14.605234411972882,-0.9671733500152727,-17.701499696885204,42.857142857142854,14,-0.9366482421265045
966,EG,RCL,100.0,S级 (完美),-14.644199937425437,-0.48066706141940396,-18.95993207465601,54.166666666666664,24,-0.5063437492674198
967,HRL,JNJ,81.11111111111111,A级 (优秀),-14.710551245095557,-1.4498111464001104,-14.710551245095557,35.714285714285715,14,-0.9316810552376109
968,UNP,WDC,76.66666666666667,B级 (良好),-14.7573420954865,-2.3730579818302746,-16.71726961945413,18.181818181818183,11,-1.2349854405946254
969,FANG,VRSN,92.77777777777777,S级 (完美),-14.768006088091992,-1.0331751173339958,-14.768006088091992,38.46153846153847,13,-1.0298639042748567
970,HON,VST,83.88888888888889,A级 (优秀),-15.135943080106271,-1.4000922065390253,-17.263502745416528,25.0,16,-0.8422511231164189
971,ROP,TER,83.88888888888889,A级 (优秀),-15.140664040098754,-0.7126682293799671,-20.341021605430974,36.0,25,-0.496644645908766
972,MA,MRNA,86.11111111111111,A级 (优秀),-15.236020111089282,-1.9721419398495876,-15.531090388312974,37.5,8,-1.801921137205528
973,GPC,TMUS,81.11111111111111,A级 (优秀),-15.284502467488215,-1.561899426867638,-15.76422207117895,33.33333333333333,9,-1.590366281661525
974,KMB,ULTA,75.55555555555556,B级 (良好),-15.539995916682864,-1.184499769810588,-19.871087338632787,40.0,5,-3.004212201929716
975,KHC,PLTR,71.66666666666666,B级 (良好),-15.591988061633993,-0.4031428339025092,-23.46535987603504,44.44444444444444,27,-0.4729622824320656
976,ON,VRSN,78.88888888888889,B级 (良好),-15.599773897425969,-0.758679681016045,-20.18036922304663,45.45454545454545,22,-0.600816540784466
977,MTCH,NVR,71.11111111111111,B级 (良好),-15.641381418931093,-0.2432615729126295,-23.29762726400346,52.72727272727272,55,-0.17972311147536282
978,DLTR,UDR,86.11111111111111,A级 (优秀),-15.736926146152822,-1.0876184136750686,-15.736926146152822,57.14285714285714,7,-2.136758440189163
979,SJM,TSLA,90.55555555555556,S级 (完美),-15.944917780137752,-0.17646709792062015,-30.721175164139748,52.72727272727272,55,-0.1997113414990043
980,CMI,INVH,78.88888888888889,B级 (良好),-15.972486962246288,-2.157993272176392,-15.972486962246288,25.0,8,-1.8828320450642495
981,D,TDG,76.66666666666667,B级 (良好),-15.973539888997083,-0.8715540762992756,-16.770741954424448,50.0,12,-1.2273786415882257
982,EL,ESS,86.66666666666667,A级 (优秀),-16.04684500239247,-1.252004141591715,-17.005138090084028,33.33333333333333,15,-0.9683854428190398
983,CPB,CRWD,86.11111111111111,A级 (优秀),-16.168388108958677,-0.5946919528253031,-20.344623001035277,50.0,20,-0.7087039621981877
984,MRNA,VZ,76.66666666666667,B级 (良好),-16.212497676836023,-0.989268698932973,-18.688388328413918,55.55555555555556,9,-1.6824174411087465
985,HUM,WMB,83.88888888888889,A级 (优秀),-16.255078937861906,-0.7034205062443639,-21.1646150782318,45.45454545454545,11,-1.3737283613253102
986,EG,PH,93.33333333333333,S级 (完美),-16.26924527502003,-1.2928670611938269,-18.451097166769397,38.46153846153847,13,-1.1454191323073053
987,HSIC,LULU,88.33333333333333,A级 (优秀),-16.681850399660092,-0.5353182621023304,-23.474388562546213,41.935483870967744,31,-0.4408144061641169
988,AVB,DLTR,95.55555555555556,S级 (完美),-17.269079021501327,-1.4242186737740843,-17.269079021501327,37.5,8,-2.050552860214276
989,HAL,KR,71.11111111111111,B级 (良好),-17.294030479771465,-1.8166565523808358,-17.294030479771465,30.0,10,-1.6074437445058614
990,APTV,OKE,81.66666666666667,A级 (优秀),-17.465208382241762,-0.7744050673702423,-18.342770990244954,42.857142857142854,14,-1.138527167386053
991,APP,L,86.66666666666667,A级 (优秀),-17.827829571169655,-0.8851855938181374,-22.34606803286665,53.84615384615385,13,-1.264463198500549
992,EG,ORCL,83.88888888888889,A级 (优秀),-18.00641095977623,-0.530594408196501,-25.850578078749354,39.285714285714285,28,-0.5402300031688602
